SongName,ArtistName,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
I Get You,Kasbo,81,0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,222091
Look at the Sky,Porter Robinson,0,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44E-05,0.261,0.489,178.032,211295
Line Of Sight (Reprise) (feat. WYNNE & Mansionair),ODESZA,85,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,226600
Only One I Need,William Black,76,0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,132000
Nightlight,ILLENIUM,76,0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,132000
Nightlight,ILLENIUM,85,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,226600
All Eyes On Me,Bo Burnham,84,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,210960
All Eyes On Me,Bo Burnham,0,0.658,0.634,1,-5.797,0,0.0413,0.0106,0,0.132,0.29,139.98,170813
Let You Know,Flume,0,0.564,0.849,0,-3.516,0,0.0517,0.00868,4.68E-06,0.12,0.427,102.028,212647
Strong,London Grammar,63,0.38,0.21,7,-15.603,1,0.0319,0.745,0.45,0.0829,0.207,112.51,238600
STAY (with Justin Bieber),The Kid LAROI,74,0.535,0.359,2,-9.343,1,0.0607,0.771,0,0.111,0.488,154.163,184505
Just A Mess,Tones And I,83,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62E-05,0.11,0.152,75.602,285634
Renegade (feat. Taylor Swift),Big Red Machine,54,0.251,0.536,8,-11.449,1,0.0438,0.217,0.88,0.111,0.428,84.457,99380
You Right,Doja Cat,88,0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,198040
STAY (with Justin Bieber),The Kid LAROI,88,0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,198040
Bad Habits,Ed Sheeran,78,0.67,0.668,3,-4.306,0,0.0422,0.536,0,0.133,0.608,88.033,179053
Reckless,Madison Beer,75,0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,157202
Demeanor (feat. Dua Lipa),Pop Smoke,72,0.47,0.85,1,-2.825,0,0.0363,0.0627,0,0.118,0.148,149.876,197840
Payphone,Maroon 5,72,0.834,0.678,6,-6.242,0,0.0515,0.0546,0.263,0.103,0.551,121.995,168601
Good Life (with G-Eazy & Kehlani),G-Eazy,82,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,204160
Love The Way You Lie,Eminem,69,0.475,0.124,2,-9.463,1,0.0444,0.926,0,0.0972,0.19,94.42,207310
Love The Way You Lie,Eminem,83,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58E-05,0.105,0.548,90.024,195920
Bamboléo,Gipsy Kings,69,0.475,0.124,2,-9.463,1,0.0444,0.926,0,0.0972,0.19,94.42,207310
Feel This Moment (feat. Christina Aguilera),Pitbull,69,0.735,0.784,11,-7.128,0,0.0332,0.449,0.154,0.105,0.582,120.012,191000
Feel This Moment (feat. Christina Aguilera),Pitbull,81,0.53,0.593,5,-7.286,1,0.0545,0.385,0,0.314,0.538,125.723,158537
Just Like You,Louis Tomlinson,58,0.285,0.15,0,-12.306,0,0.032,0.792,0.2,0.102,0.138,83.768,224306
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,43,0.179,0.154,5,-21.45,0,0.0385,0.89,0.000163,0.371,0.11,94.248,162320
Cheating on You,Charlie Puth,51,0.416,0.096,2,-23.069,0,0.0331,0.637,0.135,0.123,0.204,94.685,144253
SOS (feat. Aloe Blacc),Avicii,51,0.416,0.096,2,-23.069,0,0.0331,0.637,0.135,0.123,0.204,94.685,144253
My House,Flo Rida,51,0.416,0.096,2,-23.069,0,0.0331,0.637,0.135,0.123,0.204,94.685,144253
Say My Name,David Guetta,80,0.766,0.709,9,-6.471,0,0.123,0.204,1.41E-05,0.126,0.506,128.07,211853
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,0,0.523,0.607,1,-4.754,0,0.03,0.512,0,0.106,0.0651,145.837,217867
SOS (feat. Aloe Blacc),Avicii,80,0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,149297
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,85,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,241688
Hope,The Chainsmokers,0,0.343,0.2,4,-13.569,1,0.0324,0.134,0.000161,0.341,0.074,133.054,286653
Don't Leave Me Now,Lost Frequencies,90,0.442,0.612,2,-7.222,1,0.112,0.584,5.70E-06,0.37,0.178,180.917,215507
Another Life (feat. Alida),Lucas & Steve,75,0.646,0.355,1,-7.119,1,0.0263,0.873,0,0.115,0.364,84.988,210863
Higher (feat. iann dior) - Dimitri Vegas & Like Mike Remix,Clean Bandit,84,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624
exile (feat. Bon Iver),Taylor Swift,67,0.507,0.644,4,-7.485,1,0.0641,0.00413,0,0.217,0.172,179.913,211267
Sleepover,Litany,0,0.523,0.607,1,-4.754,0,0.03,0.512,0,0.106,0.0651,145.837,217867
Lost,bülow,84,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,233720
All My Friends,AJ Mitchell,85,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,241688
Astronomy,Conan Gray,66,0.61,0.87,2,-4.012,0,0.0693,0.00299,0,0.064,0.523,125.014,211360
Glad You Came,The Wanted,84,0.386,0.426,3,-6.642,1,0.0363,0.807,0,0.14,0.261,180.104,203385
Kiss Me More (feat. SZA),Doja Cat,84,0.386,0.426,3,-6.642,1,0.0363,0.807,0,0.14,0.261,180.104,203385
No Lie,Sean Paul,82,0.73,0.703,0,-5.672,0,0.0369,0.109,0,0.0657,0.595,138.113,192120
The Blower's Daughter,Damien Rice,86,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960
Not Allowed,TV Girl,78,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853
Brush Fire,Gracie Abrams,48,0.489,0.739,8,-5.049,1,0.0397,0.0573,9.76E-06,0.105,0.472,125.003,257400
Just Like You,Louis Tomlinson,0,0.688,0.702,7,-4.792,0,0.0501,0.0219,0,0.128,0.74,94.007,192191
Shots,Imagine Dragons,78,0.67,0.668,3,-4.306,0,0.0422,0.536,0,0.133,0.608,88.033,179053
Animals,Maroon 5,76,0.58,0.586,1,-6.883,1,0.0357,0.344,0,0.0755,0.507,147.988,199549
Butterflies,MAX,80,0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,172762
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,77,0.727,0.832,9,-4.327,0,0.0366,0.181,0,0.0615,0.213,127.035,177856
Shower,Becky G,77,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69E-05,0.161,0.536,119.986,219160
Believer,Imagine Dragons,0,0.705,0.776,4,-6.096,1,0.0445,0.0643,2.81E-06,0.0246,0.366,116.011,185304
Perfect,One Direction,24,0.632,0.819,11,-8.963,0,0.0344,3.21E-05,0.401,0.0857,0.327,123.97,449236
Radioactive,Imagine Dragons,72,0.47,0.85,1,-2.825,0,0.0363,0.0627,0,0.118,0.148,149.876,197840
I Like Me Better,Anthony de la Torre,82,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96E-06,0.17,0.286,141.971,180823
Break My Heart Myself (feat. Travis Barker),Bebe Rexha,75,0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,198947
I'm a Mess,Bebe Rexha,75,0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,198947
Lost Cause,Billie Eilish,72,0.663,0.577,11,-7.518,0,0.0531,0.109,0,0.12,0.454,89.996,193200
dancing in the kitchen,LANY,75,0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,198947
Emptiness,Zodiac Wave,87,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41E-06,0.118,0.637,119.976,154983
t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,73,0.503,0.741,4,-5.128,1,0.047,0.579,1.49E-06,0.0712,0.458,88.335,207030
Cheating on You,Charlie Puth,69,0.739,0.845,5,-5.93,0,0.0397,0.00155,0.0107,0.775,0.839,121.997,147541
closure,Taylor Swift,84,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624
anxiety (with FRND),blackbear,75,0.51,0.846,3,-4.595,1,0.0461,0.0101,0,0.208,0.475,139.927,226733
Leave The Door Open,Bruno Mars,54,0.258,0.368,1,-10.353,1,0.0466,0.396,3.76E-06,0.119,0.161,76.843,251267
Lonely (with benny blanco),Justin Bieber,0,0.564,0.849,0,-3.516,0,0.0517,0.00868,4.68E-06,0.12,0.427,102.028,212647
Watermelon Sugar,Harry Styles,72,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48E-05,0.074,0.56,128.003,218293
Stressed Out,Twenty One Pilots,84,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63E-05,0.135,0.163,99.988,205947
you broke me first,Tate McRae,73,0.807,0.783,5,-3.115,1,0.0964,0.351,0,0.14,0.592,127.996,195213
Why Did I Answer?,Porsche Love,56,0.552,0.76,11,-6.861,0,0.0367,0.00713,0.0113,0.313,0.338,104.957,232333
If I Could,Brynn Cartelli,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
I Got You - Cheat Codes Remix,Bebe Rexha,0,0.461,0.803,9,-3.518,1,0.0564,0.114,7.47E-05,0.225,0.237,136.18,188000
good 4 u,Olivia Rodrigo,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
Heather,Conan Gray,64,0.652,0.715,0,-5.919,1,0.0388,0.0291,0,0.156,0.617,97.981,191036
Nothing's the Same,Alexander 23,0,0.471,0.335,4,-8.767,0,0.0273,0.593,2.11E-05,0.297,0.111,145.252,243907
Grenade,Bruno Mars,0,0.333,0.637,1,-4.904,0,0.0581,0.131,1.80E-05,0.149,0.132,139.898,172693
Higher Power,Coldplay,67,0.614,0.605,0,-5.63,1,0.0319,0.21,0,0.162,0.333,127.099,217867
Night Changes,One Direction,0,0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,0.518,75.051,212496
seaside_demo,SEB,77,0.39,0.83,11,-5.201,0,0.0563,0.0021,0,0.156,0.191,90.021,168030
seaside_demo,SEB,74,0.713,0.738,10,-6.784,1,0.374,0.255,0,0.106,0.425,105.027,201200
Night Changes,One Direction,74,0.713,0.738,10,-6.784,1,0.374,0.255,0,0.106,0.425,105.027,201200
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,73,0.73,0.483,4,-8.565,1,0.0879,0.237,7.99E-05,0.31,0.883,87.996,192621
Hold On,Justin Bieber,69,0.735,0.784,11,-7.128,0,0.0332,0.449,0.154,0.105,0.582,120.012,191000
Hymn for the Weekend - Seeb Remix,Coldplay,77,0.726,0.815,11,-5.886,1,0.0313,0.00799,0.081,0.112,0.462,140.158,209560
Bright Eyes,Art Garfunkel,64,0.736,0.308,11,-11.543,1,0.0421,0.492,0.00248,0.179,0.439,132.767,175135
i don't want to watch the world end with someone else,Clinton Kane,61,0.648,0.722,0,-4.813,0,0.0427,0.0103,0,0.24,0.389,132.973,228827
exile (feat. Bon Iver),Taylor Swift,84,0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,231173
Game of Thrones - Theme,London Music Works,66,0.524,0.882,5,-3.038,1,0.0367,0.108,1.10E-06,0.071,0.399,119.94,204547
Heather,Conan Gray,78,0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,225147
Heather,Conan Gray,91,0.677,0.696,0,-6.181,1,0.119,0.321,0,0.42,0.464,90.03,198082
"Alone, Pt. II",Alan Walker,84,0.386,0.426,3,-6.642,1,0.0363,0.807,0,0.14,0.261,180.104,203385
SOS (feat. Aloe Blacc),Avicii,0,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
Daylight,Klaas,80,0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,149297
Hero (feat. Christina Perri),Cash Cash,0,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
Going Dumb,Alesso,89,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347
Timber (feat. Ke$ha),Pitbull,81,0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,222091
Baarishein,Anuv Jain,87,0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,242096
Heathens,Twenty One Pilots,85,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,226600
Baarishein,Anuv Jain,59,0.751,0.857,1,-4.385,0,0.0752,0.31,0,0.0801,0.501,104.984,151999
Shots - Broiler Remix,Imagine Dragons,74,0.445,0.455,7,-6.405,1,0.0575,0.731,1.47E-06,0.124,0.151,109.885,167538
People Watching,Conan Gray,73,0.365,0.443,7,-10.11,1,0.0235,0.0472,1.44E-06,0.344,0.149,93.953,271533
The Rains of Castamere,Ramin Djawadi,87,0.742,0.882,7,-2.862,1,0.117,0.0466,0,0.206,0.463,102.04,221176
The Rains of Castamere (From the HBO® Series Game Of Thrones - Season 4),Ramin Djawadi,90,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,208867
The Rains Of Castomere,The National,51,0.622,0.618,9,-4.954,1,0.0375,0.203,0,0.34,0.477,172.129,155147
The Rains Of Castomere,The National,88,0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,169266
The Rains Of Castomere,The National,83,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58E-05,0.105,0.548,90.024,195920
Look What You Made Me Do,Taylor Swift,90,0.442,0.612,2,-7.222,1,0.112,0.584,5.70E-06,0.37,0.178,180.917,215507
Talking to the Moon,Bruno Mars,74,0.535,0.359,2,-9.343,1,0.0607,0.771,0,0.111,0.488,154.163,184505
Lonely (with benny blanco),Justin Bieber,74,0.535,0.359,2,-9.343,1,0.0607,0.771,0,0.111,0.488,154.163,184505
Take Me To Church,Hozier,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
The Blower's Daughter,Damien Rice,79,0.669,0.629,1,-6.032,0,0.0657,0.0485,0,0.346,0.683,125.935,139729
Share,Ruth B.,76,0.721,0.745,7,-3.508,0,0.0366,0.151,1.24E-06,0.372,0.699,90.988,192745
deja vu,Olivia Rodrigo,75,0.682,0.598,8,-5.694,1,0.264,0.0575,0,0.299,0.823,103.791,112500
Forever,Lewis Capaldi,70,0.755,0.689,5,-4.463,1,0.0305,0.0693,0,0.394,0.638,140.013,198874
Arcade,Duncan Laurence,81,0.504,0.788,3,-4.113,0,0.215,0.0134,0,0.363,0.228,170.039,186022
Power is Power (feat. The Weeknd & Travis Scott),SZA,91,0.593,0.503,8,-6.725,0,0.22,0.293,0,0.405,0.71,178.781,137704
Talking to the Moon,Bruno Mars,76,0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,147800
Love Yourself,Justin Bieber,89,0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,140533
Take Me To Church,Hozier,73,0.365,0.443,7,-10.11,1,0.0235,0.0472,1.44E-06,0.344,0.149,93.953,271533
Nobody,Greyson Chance,0,0.461,0.803,9,-3.518,1,0.0564,0.114,7.47E-05,0.225,0.237,136.18,188000
Just My Type,The Vamps,82,0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,210840
Reckless,Madison Beer,83,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62E-05,0.11,0.152,75.602,285634
Reckless,Madison Beer,80,0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,172762
Drag Me Down,One Direction,77,0.585,0.696,4,-5.6,0,0.0307,0.204,0,0.344,0.522,104.01,217640
Closer,The Chainsmokers,78,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853
Sexy Bitch (feat. Akon),David Guetta,81,0.504,0.788,3,-4.113,0,0.215,0.0134,0,0.363,0.228,170.039,186022
Body Back (feat. Maia Wright) - Deniz Koyu Remix,Gryffin,81,0.504,0.788,3,-4.113,0,0.215,0.0134,0,0.363,0.228,170.039,186022
My House,Flo Rida,84,0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,159382
"Alone, Pt. II",Alan Walker,75,0.653,0.718,3,-5.232,0,0.213,0.00413,0,0.0537,0.216,82.034,202805
Lose Somebody,Kygo,72,0.624,0.115,6,-17.139,1,0.0446,0.941,3.47E-05,0.11,0.287,120.198,214815
Be Kind (with Halsey),Marshmello,64,0.586,0.499,4,-6.627,1,0.049,0.645,0,0.109,0.272,149.79,214400
EveryTime I Cry,Ava Max,74,0.677,0.688,0,-4.058,0,0.0633,0.138,0,0.114,0.198,98.049,240429
My Way,Calvin Harris,62,0.616,0.469,0,-7.38,1,0.027,0.0167,0,0.111,0.233,135.035,203555
Cloudy Day,Tones And I,65,0.569,0.865,4,-3.844,0,0.266,0.0673,0,0.312,0.361,82.011,214363
All I Want (Floorplan Remix) [Extended Mix] (feat. Andrea Martin),Secondcity,64,0.639,0.404,4,-7.68,0,0.037,0.0166,0,0.343,0.045,138.054,177440
Closer,Jaden Thompson,0,0.665,0.707,11,-5.144,1,0.03,0.193,0,0.219,0.391,144.952,156331
Lose My Mind,DVBBS,0,0.665,0.707,11,-5.144,1,0.03,0.193,0,0.219,0.391,144.952,156331
Hero (feat. Christina Perri),Cash Cash,74,0.554,0.8,8,-3.936,1,0.0395,0.119,0,0.629,0.463,115.056,160120
Silence,Marshmello,66,0.613,0.347,5,-6.486,1,0.034,0.591,0,0.0959,0.25,109.764,224144
Say My Name,David Guetta,68,0.498,0.0942,1,-18.713,1,0.126,0.952,0,0.13,0.299,139.218,181714
Say My Name,David Guetta,85,0.782,0.559,6,-7.106,0,0.0767,0.125,0,0.385,0.685,129.992,188344
Sick Boy,The Chainsmokers,69,0.58,0.694,1,-5.45,0,0.221,0.481,1.18E-06,0.109,0.389,139.751,248633
Say My Name,David Guetta,53,0.325,0.701,9,-9.437,0,0.0367,0.00367,8.43E-06,0.095,0.232,101.629,271200
Leave Before You Love Me (with Jonas Brothers),Marshmello,53,0.325,0.701,9,-9.437,0,0.0367,0.00367,8.43E-06,0.095,0.232,101.629,271200
Happy Now,Zedd,49,0.246,0.529,4,-8.927,0,0.0274,0.000962,0.000815,0.122,0.295,79.436,228179
What's Up,Gaullin,72,0.153,0.417,1,-11.587,1,0.0318,0.434,0.000622,0.211,0.166,80.87,273333
Arcade,Duncan Laurence,50,0.626,0.554,7,-7.249,1,0.0273,0.00134,0.00805,0.189,0.423,99.988,271080
Who Do You Love,The Chainsmokers,80,0.706,0.633,1,-9.584,1,0.0419,0.267,0.0192,0.175,0.375,110.005,120157
Impossible,Shontelle,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
When I Need You,Céline Dion,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
Hymn for the Weekend - Seeb Remix,Coldplay,77,0.69,0.622,5,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04,210091
(They Long To Be) Close To You,The Cranberries,77,0.69,0.622,5,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04,210091
Beautiful Now,Zedd,67,0.614,0.605,0,-5.63,1,0.0319,0.21,0,0.162,0.333,127.099,217867
Let Me Love You,DJ Snake,78,0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,225147
Won't Bite (feat. Smino),Doja Cat,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
(They Long To Be) Close To You,The Cranberries,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
Shots,Imagine Dragons,77,0.745,0.5,8,-6.184,1,0.135,0.439,0,0.0943,0.433,76.968,168685
STAY (with Justin Bieber),The Kid LAROI,77,0.745,0.5,8,-6.184,1,0.135,0.439,0,0.0943,0.433,76.968,168685
Radioactive,Imagine Dragons,95,0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,178147
STAY (with Justin Bieber),The Kid LAROI,53,0.421,0.885,10,-6.009,1,0.0504,0.00999,4.59E-06,0.255,0.584,151.883,187558
anxiety (with FRND),blackbear,53,0.421,0.885,10,-6.009,1,0.0504,0.00999,4.59E-06,0.255,0.584,151.883,187558
Astronomy,Conan Gray,81,0.53,0.593,5,-7.286,1,0.0545,0.385,0,0.314,0.538,125.723,158537
Wonder,Shawn Mendes,53,0.325,0.701,9,-9.437,0,0.0367,0.00367,8.43E-06,0.095,0.232,101.629,271200
Two of Us,Louis Tomlinson,73,0.365,0.443,7,-10.11,1,0.0235,0.0472,1.44E-06,0.344,0.149,93.953,271533
Lost Cause,Billie Eilish,73,0.365,0.443,7,-10.11,1,0.0235,0.0472,1.44E-06,0.344,0.149,93.953,271533
t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,80,0.706,0.625,0,-7.426,1,0.0314,0.0417,0,0.129,0.225,142.948,242181
Lost In Japan,Shawn Mendes,91,0.593,0.503,8,-6.725,0,0.22,0.293,0,0.405,0.71,178.781,137704
Lost In Japan,Shawn Mendes,0,0.548,0.805,7,-5.732,1,0.351,0.212,0.000405,0.408,0.649,142.096,216387
Solar Power,Lorde,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
Shots - Broiler Remix,Imagine Dragons,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
She's My Collar (feat. Kali Uchis),Gorillaz,77,0.69,0.622,5,-5.025,0,0.0622,0.253,0,0.116,0.544,102.04,210091
Nothing's the Same,Alexander 23,57,0.458,0.475,5,-12.581,1,0.032,0.76,0.836,0.125,0.132,126.055,144762
Hold It Against Me,Britney Spears,72,0.635,0.554,2,-3.975,0,0.0343,0.134,0,0.116,0.315,156.822,196147
Payphone,Maroon 5,72,0.635,0.554,2,-3.975,0,0.0343,0.134,0,0.116,0.315,156.822,196147
Alive,Empire of the Sun,79,0.758,0.712,7,-3.781,1,0.112,0.0185,0,0.0677,0.795,149.998,193387
Diamonds,Rihanna,76,0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,147800
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,76,0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,147800
Reckless,Madison Beer,83,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62E-05,0.11,0.152,75.602,285634
bad guy,Billie Eilish,83,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62E-05,0.11,0.152,75.602,285634
Lonely (with benny blanco),Justin Bieber,0,0.718,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,258987
bad guy,Billie Eilish,0,0.718,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,258987
Believer,Imagine Dragons,81,0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,213307
Grenade,Bruno Mars,90,0.442,0.612,2,-7.222,1,0.112,0.584,5.70E-06,0.37,0.178,180.917,215507
Leave The Door Open,Bruno Mars,84,0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,231173
Night Changes,One Direction,80,0.766,0.709,9,-6.471,0,0.123,0.204,1.41E-05,0.126,0.506,128.07,211853
Break My Heart Myself (feat. Travis Barker),Bebe Rexha,81,0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,222091
"I miss you, I’m sorry",Gracie Abrams,85,0.672,0.52,8,-7.747,1,0.0353,0.859,0,0.115,0.37,120.001,226600
Ode To My Family,The Cranberries,86,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606
No Lie,Sean Paul,86,0.734,0.57,7,-7.066,0,0.133,0.847,2.14E-05,0.112,0.689,129.953,95467
Kiss Me More (feat. SZA),Doja Cat,80,0.753,0.355,8,-13.295,0,0.0898,0.48,0.87,0.122,0.506,111.863,120547
Fingers Crossed (with Julia Michaels),Trevor Daniel,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
you broke me first,Tate McRae,84,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,210960
Heathens,Twenty One Pilots,87,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886
deja vu,Olivia Rodrigo,87,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886
i don't want to watch the world end with someone else,Clinton Kane,80,0.753,0.355,8,-13.295,0,0.0898,0.48,0.87,0.122,0.506,111.863,120547
i don't want to watch the world end with someone else,Clinton Kane,80,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,187932
STAY (with Justin Bieber),The Kid LAROI,83,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607
Knock Knock,SoFaygo,85,0.718,0.422,4,-9.115,0,0.0621,0.0764,0,0.17,0.455,144.678,207027
"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,76,0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,150475
NUMB,Chri$tian Gate$,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
Hate You + Love You (feat. AJ Mitchell),Cheat Codes,70,0.724,0.5,5,-7.112,0,0.259,0.41,0,0.115,0.317,97.694,171429
Into Your Arms (feat. Ava Max),Witt Lowry,79,0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,178994
MONTERO (Call Me By Your Name),Lil Nas X,83,0.628,0.639,8,-5.46,1,0.0435,0.00162,0,0.354,0.493,108.045,185773
Party Girl,StaySolidRocky,88,0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,198040
Mood (feat. iann dior),24kGoldn,0,0.471,0.335,4,-8.767,0,0.0273,0.593,2.11E-05,0.297,0.111,145.252,243907
Ode To My Family,The Cranberries,82,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323
Radioactive,Imagine Dragons,79,0.669,0.629,1,-6.032,0,0.0657,0.0485,0,0.346,0.683,125.935,139729
Heart Attack,Demi Lovato,97,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,141806
exile (feat. Bon Iver),Taylor Swift,81,0.817,0.775,10,-4.767,0,0.108,0.277,0,0.108,0.806,126.984,234334
Be Kind (with Halsey),Marshmello,82,0.905,0.647,10,-5.065,0,0.107,0.0187,0,0.282,0.367,130.97,190534
Call You Mine,The Chainsmokers,87,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886
Sexy Bitch (feat. Akon),David Guetta,72,0.635,0.554,2,-3.975,0,0.0343,0.134,0,0.116,0.315,156.822,196147
Into Your Arms (feat. Ava Max),Witt Lowry,76,0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,147800
